Cell_Name_Vevo,drug,concentration,plate,tau,direction,positions,n,omega
CFPAC-1,S-Adenosyl-L-methionine (disulfate tosylate),5.0,6,1.0,opened,b2,1,12
CFPAC-1,Sapanisertib,5.0,3,1.0,opened,b5,1,12
CFPAC-1,Selinexor ,0.050000000745058,4,1.0,opened,b1,1,12
CFPAC-1,Sivelestat (sodium tetrahydrate),0.050000000745058,7,1.0,opened,b2|b5,2,24
CFPAC-1,Sivelestat (sodium tetrahydrate),0.5,8,1.0,opened,b2,1,12
CFPAC-1,Sonidegib,0.5,2,1.0,opened,b2,1,12
CFPAC-1,TAK-901,0.5,2,1.0,opened,b2,1,12
CFPAC-1,Temuterkib,0.5,2,1.0,opened,b2,1,12
CFPAC-1,Tomivosertib,0.5,2,1.0,opened,b2,1,12
CFPAC-1,Topotecan (hydrochloride),0.5,8,1.0,opened,b1,1,12
CFPAC-1,Torkinib,5.0,3,1.0,opened,b2,1,12
CFPAC-1,Trametinib,0.050000000745058,1,1.0,opened,b5,1,12
CFPAC-1,Trametinib,0.5,2,1.0,opened,b2|b5,2,24
CFPAC-1,Trametinib,5.0,3,1.0,opened,b5,1,12
CFPAC-1,Trametinib,5.0,12,1.0,opened,b1|b5,2,24
CFPAC-1,Trametinib (DMSO_TF solvate),0.050000000745058,7,1.0,opened,b2,1,12
CFPAC-1,Trametinib (DMSO_TF solvate),0.5,8,1.0,opened,b2,1,12
CFPAC-1,Trametinib (DMSO_TF solvate),5.0,9,1.0,opened,b2,1,12
CFPAC-1,Tucatinib,0.5,2,1.0,opened,b2,1,12
CFPAC-1,Tucidinostat,5.0,14,1.0,opened,b5,1,12
CFPAC-1,Vemurafenib,5.0,3,1.0,opened,b2|b5,2,24
CFPAC-1,Vortioxetine,5.0,12,1.0,opened,b2,1,12
CFPAC-1,XRK3F2,0.5,2,1.0,opened,b2,1,12
CFPAC-1,XRK3F2,5.0,3,1.0,opened,b1|b2,2,24
CFPAC-1,palbociclib,5.0,3,1.0,opened,b2|b5,2,24
COLO 205,Almonertinib (mesylate),0.050000000745058,13,1.0,opened,b2,1,12
COLO 205,Anethole trithione,5.0,6,1.0,opened,b1,1,12
COLO 205,Atazanavir (sulfate),0.5,11,1.0,opened,b2,1,12
COLO 205,Baicalin,5.0,14,1.0,opened,b1,1,12
COLO 205,Binimetinib,0.5,2,1.0,opened,b2,1,12
COLO 205,Captopril,0.050000000745058,13,1.0,opened,b2,1,12
COLO 205,Carbamazepine,0.5,11,1.0,opened,b5,1,12
COLO 205,Carbidopa (monohydrate),5.0,13,1.0,opened,b2,1,12
COLO 205,Cobimetinib,0.5,8,1.0,opened,b1,1,12
COLO 205,Darolutamide,0.5,11,1.0,opened,b2,1,12
COLO 205,HI-TOPK-032,0.5,2,1.0,opened,b2,1,12
COLO 205,Harringtonine,0.050000000745058,7,1.0,opened,b2,1,12
COLO 205,Idoxuridine,5.0,12,1.0,opened,b2,1,12
COLO 205,Irinotecan (hydrochloride),0.050000000745058,13,1.0,opened,b2,1,12
COLO 205,Macitentan,0.5,8,1.0,opened,b1,1,12
COLO 205,NVP-BHG712,0.5,2,1.0,opened,b2,1,12
COLO 205,Nimesulide,0.5,13,1.0,opened,b2,1,12
COLO 205,Nimesulide,5.0,13,1.0,opened,b2,1,12
COLO 205,Oxaprozin,5.0,12,1.0,opened,b2,1,12
COLO 205,Pravastatin (sodium),0.5,13,1.0,opened,b2,1,12
COLO 205,Pravastatin (sodium),5.0,13,1.0,opened,b2,1,12
COLO 205,Retinoic acid,5.0,6,1.0,opened,b1,1,12
COLO 205,Rimonabant (Hydrochloride),0.5,13,1.0,opened,b2,1,12
COLO 205,Sonidegib,0.5,2,1.0,opened,b2,1,12
COLO 205,Tucidinostat,5.0,6,1.0,opened,b1,1,12
COLO 205,Zileuton,5.0,12,1.0,opened,b2,1,12
HCT15,Aliskiren,0.5,5,1.0,opened,b5,1,12
HCT15,Allantoin,0.5,5,1.0,opened,b5,1,12
HCT15,Amsacrine,0.5,5,1.0,opened,b1,1,12
HCT15,Amsacrine,5.0,6,1.0,opened,b1|b2,2,24
HCT15,Baicalin,0.5,5,1.0,opened,b1,1,12
HCT15,Binimetinib,0.050000000745058,1,1.0,opened,b5,1,12
HCT15,Erythromycin,0.050000000745058,10,1.0,opened,b5,1,12
HCT15,Esmolol (hydrochloride),0.050000000745058,10,1.0,opened,b2,1,12
HCT15,Fluvoxamine (maleate),0.5,5,1.0,opened,b5,1,12
HCT15,Gemfibrozil,0.5,5,1.0,opened,b1,1,12
HCT15,Goserelin (acetate),5.0,6,1.0,opened,b5,1,12
HCT15,Harringtonine,0.5,8,1.0,opened,b5,1,12
HCT15,Homoharringtonine,5.0,6,1.0,opened,b5,1,12
HCT15,Idarubicin (hydrochloride),5.0,6,1.0,opened,b1,1,12
HCT15,Ivermectin,0.050000000745058,10,1.0,opened,b5,1,12
HCT15,L-Eflornithine (monohydrochloride),0.050000000745058,10,1.0,opened,b5,1,12
HCT15,Loperamide (hydrochloride),0.050000000745058,10,1.0,opened,b5,1,12
HCT15,Megestrol,0.5,5,1.0,opened,b1,1,12
HCT15,Mitoxantrone (dihydrochloride),0.050000000745058,4,1.0,opened,b2,1,12
HCT15,Palmatine (chloride),5.0,6,1.0,opened,b5,1,12
HCT15,Procainamide (hydrochloride),0.5,8,1.0,opened,b1,1,12
HCT15,RMC-6236,5.0,3,1.0,opened,b5,1,12
HCT15,Ritonavir,0.5,5,1.0,opened,b2,1,12
HCT15,Sildenafil,0.5,8,1.0,opened,b1,1,12
HCT15,TAK-733,0.5,2,1.0,opened,b2,1,12
HCT15,Trametinib,0.050000000745058,10,1.0,opened,b5,1,12
HCT15,Tucidinostat,5.0,6,1.0,opened,b1,1,12
HS-578T,AZD-7648,0.5,2,1.0,opened,b2,1,12
HS-578T,AZD-7648,5.0,3,1.0,opened,b2,1,12
HS-578T,AZD-8055,0.5,2,1.0,opened,b1,1,12
HS-578T,AZD1390,0.5,2,1.0,opened,b2,1,12
HS-578T,Afatinib,0.5,2,1.0,opened,b2,1,12
HS-578T,Afatinib,5.0,3,1.0,opened,b1,1,12
HS-578T,Alpelisib,0.5,2,1.0,opened,b5,1,12
HS-578T,Alpelisib,5.0,3,1.0,opened,b1,1,12
HS-578T,Artesunate,0.5,5,1.0,opened,b1,1,12
HS-578T,Artesunate,5.0,14,1.0,opened,b1,1,12
HS-578T,BI-3406,0.5,2,1.0,opened,b2|b5,2,24
HS-578T,BI-78D3,0.5,2,1.0,opened,b2,1,12
HS-578T,Binimetinib,0.5,2,1.0,opened,b2|b5,2,24
HS-578T,Brivudine,0.050000000745058,1,1.0,opened,b5,1,12
HS-578T,CP21R7,0.5,2,1.0,opened,b2,1,12
HS-578T,CP21R7,5.0,3,1.0,opened,b2,1,12
HS-578T,Chlorhexidine (diacetate),0.5,5,1.0,opened,b2,1,12
HS-578T,Crizotinib (hydrochloride),0.050000000745058,10,1.0,opened,b5,1,12
HS-578T,Cyclosporin A,5.0,12,1.0,opened,b2,1,12
HS-578T,Dabrafenib,0.5,2,1.0,opened,b2,1,12
HS-578T,Docetaxel (Trihydrate),0.5,8,1.0,opened,b2,1,12
HS-578T,ETC-206,0.5,2,1.0,opened,b2,1,12
HS-578T,EX229,0.5,2,1.0,opened,b2|b5,2,24
HS-578T,Elagolix sodium,5.0,14,1.0,opened,b5,1,12
HS-578T,Elimusertib hydrochloride,0.5,2,1.0,opened,b5,1,12
HS-578T,Ferulic acid,0.5,8,1.0,opened,b1,1,12
HS-578T,Fluvoxamine (maleate),5.0,6,1.0,opened,b5,1,12
HS-578T,GSK1059615,0.5,2,1.0,opened,b2,1,12
HS-578T,Gemfibrozil,5.0,6,1.0,opened,b5,1,12
HS-578T,HI-TOPK-032,0.5,2,1.0,opened,b2,1,12
HS-578T,Harringtonine,0.5,8,1.0,opened,b5,1,12
HS-578T,Homoharringtonine,0.050000000745058,4,1.0,opened,b5,1,12
HS-578T,Homoharringtonine,0.5,5,1.0,opened,b5,1,12
HS-578T,Idarubicin (hydrochloride),5.0,6,1.0,opened,b2,1,12
HS-578T,LB-100,0.5,2,1.0,opened,b2,1,12
HS-578T,Lidocaine (hydrochloride),5.0,6,1.0,opened,b2,1,12
HS-578T,Lopinavir,0.050000000745058,10,1.0,opened,b5,1,12
HS-578T,Pentoxifylline,0.5,11,1.0,opened,b2,1,12
HS-578T,RMC-6236,0.5,2,1.0,opened,b2|b5,2,24
HS-578T,Regorafenib,5.0,3,1.0,opened,b2,1,12
HS-578T,Sivelestat (sodium tetrahydrate),0.5,8,1.0,opened,b2,1,12
HS-578T,Terfenadine,0.5,5,1.0,opened,b2,1,12
HS-578T,Topotecan (hydrochloride),0.5,8,1.0,opened,b2,1,12
HS-578T,Torkinib,0.5,2,1.0,opened,b2,1,12
HS-578T,Trametinib,0.5,2,1.0,opened,b1|b2|b5,3,48
HS-578T,Triamcinolone,5.0,6,1.0,opened,b2,1,12
HS-578T,XRK3F2,0.5,2,1.0,opened,b2,1,12
HT-29,18β-Glycyrrhetinic acid,5.0,6,1.0,opened,b5,1,12
HT-29,5-Azacytidine,0.5,11,1.0,opened,b2,1,12
HT-29,AZD-7648,0.050000000745058,1,1.0,opened,b1,1,12
HT-29,AZD-7648,5.0,3,1.0,opened,b2,1,12
HT-29,AZD-8055,5.0,3,1.0,opened,b1,1,12
HT-29,Amsacrine,5.0,6,1.0,opened,b1,1,12
HT-29,Belzutifan,5.0,3,1.0,opened,b2,1,12
HT-29,Binimetinib,0.050000000745058,1,1.0,opened,b5,1,12
HT-29,Binimetinib,0.5,11,1.0,opened,b5,1,12
HT-29,Binimetinib,5.0,12,1.0,opened,b2,1,12
HT-29,Cinacalcet,0.5,11,1.0,opened,b2,1,12
HT-29,Dabrafenib,0.5,2,1.0,opened,b5,1,12
HT-29,Decitabine,0.5,8,1.0,opened,b2,1,12
HT-29,Elimusertib hydrochloride,0.050000000745058,1,1.0,opened,b1|b5,2,24
HT-29,GSK1059615,0.5,2,1.0,opened,b2,1,12
HT-29,Gemfibrozil,5.0,6,1.0,opened,b5,1,12
HT-29,Harringtonine,0.5,8,1.0,opened,b5,1,12
HT-29,Infigratinib,0.050000000745058,1,1.0,opened,b1,1,12
HT-29,L-Thyroxine (sodium salt pentahydrate),5.0,6,1.0,opened,b1,1,12
HT-29,Larotrectinib sulfate,0.5,13,1.0,opened,b2,1,12
HT-29,Neratinib (maleate),5.0,14,1.0,opened,b1,1,12
HT-29,Posaconazole,0.5,8,1.0,opened,b2,1,12
HT-29,RMC-6236,5.0,3,1.0,opened,b5,1,12
HT-29,Radotinib,0.5,5,1.0,opened,b5,1,12
HT-29,Retinoic acid,0.5,5,1.0,opened,b1,1,12
HT-29,Ropivacaine (hydrochloride monohydrate),5.0,6,1.0,opened,b5,1,12
HT-29,Sinomenine,5.0,6,1.0,opened,b1,1,12
HT-29,Temsirolimus,0.5,5,1.0,opened,b5,1,12
HT-29,Tirabrutinib,5.0,9,1.0,opened,b5,1,12
HT-29,Tirabrutinib (hydrochloride),0.5,11,1.0,opened,b1,1,12
HT-29,Tranilast,0.5,8,1.0,opened,b2,1,12
HT-29,Tucatinib,0.050000000745058,1,1.0,opened,b5,1,12
HT-29,Tucidinostat,0.5,5,1.0,opened,b1,1,12
HT-29,Tucidinostat,5.0,6,1.0,opened,b1,1,12
HT-29,Vemurafenib,0.050000000745058,1,1.0,opened,b1,1,12
HT-29,Volasertib,0.050000000745058,1,1.0,opened,b1,1,12
HT-29,crizotinib,0.5,8,1.0,opened,b1,1,12
Hs 766T,AZD-7648,0.5,2,1.0,opened,b2,1,12
Hs 766T,BI-3406,0.5,2,1.0,opened,b2,1,12
Hs 766T,BI-3406,5.0,3,1.0,opened,b5,1,12
Hs 766T,Baicalin,0.5,5,1.0,opened,b1,1,12
Hs 766T,Bergenin,5.0,6,1.0,opened,b5,1,12
Hs 766T,Bimiralisib,0.5,2,1.0,opened,b2,1,12
Hs 766T,Binimetinib,0.050000000745058,1,1.0,opened,b5,1,12
Hs 766T,Binimetinib,0.5,2,1.0,opened,b1|b2,2,24
Hs 766T,Celecoxib,0.5,2,1.0,opened,b2,1,12
Hs 766T,Cobimetinib,5.0,9,1.0,opened,b1,1,12
Hs 766T,DT-061,5.0,3,1.0,opened,b5,1,12
Hs 766T,DTP3,5.0,3,1.0,opened,b5,1,12
Hs 766T,Elagolix sodium,0.5,5,1.0,opened,b1,1,12
Hs 766T,Elimusertib hydrochloride,5.0,3,1.0,opened,b5,1,12
Hs 766T,GSK1059615,0.5,2,1.0,opened,b2,1,12
Hs 766T,GSK1059615,5.0,3,1.0,opened,b5,1,12
Hs 766T,Harringtonine,0.5,8,1.0,opened,b2|b5,2,24
Hs 766T,Harringtonine,5.0,9,1.0,opened,b5,1,12
Hs 766T,Idarubicin (hydrochloride),5.0,6,1.0,opened,b2,1,12
Hs 766T,L-Thyroxine (sodium salt pentahydrate),0.5,5,1.0,opened,b1,1,12
Hs 766T,Norepinephrine (hydrochloride),0.050000000745058,4,1.0,opened,b2,1,12
Hs 766T,Paclitaxel,5.0,3,1.0,opened,b5,1,12
Hs 766T,Pimitespib,0.5,2,1.0,opened,b2,1,12
Hs 766T,RMC-6236,0.050000000745058,1,1.0,opened,b2,1,12
Hs 766T,RMC-6236,0.5,2,1.0,opened,b2,1,12
Hs 766T,RMC-6236,5.0,3,1.0,opened,b5,1,12
Hs 766T,Ritonavir,5.0,6,1.0,opened,b2,1,12
Hs 766T,Sonidegib,0.5,2,1.0,opened,b2,1,12
Hs 766T,TAK-901,5.0,3,1.0,opened,b5,1,12
Hs 766T,Tirabrutinib,0.050000000745058,7,1.0,opened,b5,1,12
Hs 766T,Topotecan (hydrochloride),0.5,8,1.0,opened,b2,1,12
Hs 766T,Trametinib,0.5,2,1.0,opened,b2,1,12
Hs 766T,Trametinib (DMSO_TF solvate),0.050000000745058,7,1.0,opened,b5,1,12
Hs 766T,Trametinib (DMSO_TF solvate),0.5,8,1.0,opened,b2,1,12
Hs 766T,ULK-101,0.5,2,1.0,opened,b2,1,12
Hs 766T,Vilanterol,5.0,6,1.0,opened,b2,1,12
LoVo,AZD-7648,5.0,3,1.0,opened,b2,1,12
LoVo,Alpelisib,5.0,3,1.0,opened,b2|b5,2,24
LoVo,Bergenin,0.5,5,1.0,opened,b2,1,12
LoVo,Bimiralisib,0.5,2,1.0,opened,b2,1,12
LoVo,Bimiralisib,5.0,3,1.0,opened,b5,1,12
LoVo,Binimetinib,0.050000000745058,1,1.0,opened,b5,1,12
LoVo,Binimetinib,0.5,2,1.0,opened,b2|b5,2,24
LoVo,Binimetinib,5.0,3,1.0,opened,b5,1,12
LoVo,Binimetinib,5.0,12,1.0,opened,b5,1,12
LoVo,CP21R7,0.5,2,1.0,opened,b5,1,12
LoVo,Celecoxib,0.050000000745058,1,1.0,opened,b1,1,12
LoVo,Celecoxib,0.5,2,1.0,opened,b2,1,12
LoVo,Cepharanthine,5.0,6,1.0,opened,b1,1,12
LoVo,Cobimetinib,5.0,9,1.0,opened,b1,1,12
LoVo,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.050000000745058,7,1.0,opened,b5,1,12
LoVo,Elimusertib hydrochloride,0.050000000745058,1,1.0,opened,b5,1,12
LoVo,GSK1059615,0.5,2,1.0,opened,b2,1,12
LoVo,Harringtonine,0.050000000745058,7,1.0,opened,b5,1,12
LoVo,Harringtonine,0.5,8,1.0,opened,b5,1,12
LoVo,Idarubicin (hydrochloride),0.5,5,1.0,opened,b2,1,12
LoVo,Idoxuridine,0.5,11,1.0,opened,b2,1,12
LoVo,Ivermectin,0.5,11,1.0,opened,b5,1,12
LoVo,Naproxen,0.050000000745058,7,1.0,opened,b5,1,12
LoVo,Pravastatin (sodium),0.050000000745058,7,1.0,opened,b5,1,12
LoVo,Ralimetinib dimesylate,5.0,3,1.0,opened,b5,1,12
LoVo,Trametinib,0.5,2,1.0,opened,b2|b5,2,24
LoVo,Trametinib (DMSO_TF solvate),5.0,9,1.0,opened,b5,1,12
LoVo,Tucidinostat,5.0,6,1.0,opened,b1,1,12
LoVo,vincristine,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,5-Azacytidine,0.5,11,1.0,opened,b5,1,12
MIA PaCa-2,9-ING-41,5.0,3,1.0,opened,b2,1,12
MIA PaCa-2,AZD-8055,0.050000000745058,1,1.0,opened,b2,1,12
MIA PaCa-2,Abemaciclib,0.050000000745058,13,1.0,opened,b1,1,12
MIA PaCa-2,Adagrasib,0.050000000745058,2,1.0,opened,b1,1,12
MIA PaCa-2,Adagrasib,0.050000000745058,8,1.0,opened,b2,1,12
MIA PaCa-2,Adagrasib,0.050000000745058,11,1.0,opened,b2,1,12
MIA PaCa-2,Adagrasib,0.050000000745058,12,1.0,opened,b2,1,12
MIA PaCa-2,Adagrasib,0.050000000745058,13,1.0,opened,b1,1,12
MIA PaCa-2,Almonertinib (mesylate),0.050000000745058,7,1.0,opened,b5,1,12
MIA PaCa-2,Atazanavir (sulfate),0.5,11,1.0,opened,b2,1,12
MIA PaCa-2,BI-3406,0.050000000745058,1,1.0,opened,b2|b5,2,24
MIA PaCa-2,BI-78D3,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,Bestatin (hydrochloride),0.5,11,1.0,opened,b5,1,12
MIA PaCa-2,Bimiralisib,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,Bimiralisib,5.0,3,1.0,opened,b2,1,12
MIA PaCa-2,Binimetinib,0.050000000745058,1,1.0,opened,b2|b5,2,24
MIA PaCa-2,Binimetinib,0.050000000745058,10,1.0,opened,b2,1,12
MIA PaCa-2,Binimetinib,0.5,2,1.0,opened,b2|b5,2,24
MIA PaCa-2,Binimetinib,0.5,11,1.0,opened,b1|b2|b5,3,48
MIA PaCa-2,Binimetinib,5.0,12,1.0,opened,b2|b5,2,24
MIA PaCa-2,Ciclopirox,0.5,5,1.0,opened,b5,1,12
MIA PaCa-2,Cinacalcet,0.5,11,1.0,opened,b2,1,12
MIA PaCa-2,Cobimetinib,0.5,8,1.0,opened,b1,1,12
MIA PaCa-2,Cobimetinib,5.0,9,1.0,opened,b1,1,12
MIA PaCa-2,DT-061,5.0,3,1.0,opened,b1,1,12
MIA PaCa-2,Dimethyl fumarate,0.050000000745058,7,1.0,opened,b2,1,12
MIA PaCa-2,Docetaxel (Trihydrate),0.5,8,1.0,opened,b2,1,12
MIA PaCa-2,Drospirenone,0.5,11,1.0,opened,b2,1,12
MIA PaCa-2,Elimusertib hydrochloride,0.050000000745058,1,1.0,opened,b1,1,12
MIA PaCa-2,Erythromycin,5.0,12,1.0,opened,b2,1,12
MIA PaCa-2,Estrone sulfate (potassium),5.0,12,1.0,opened,b2,1,12
MIA PaCa-2,GSK1059615,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,Glasdegib,0.5,13,1.0,opened,b2,1,12
MIA PaCa-2,HI-TOPK-032,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,Harringtonine,0.050000000745058,7,1.0,opened,b5,1,12
MIA PaCa-2,Harringtonine,0.5,8,1.0,opened,b5,1,12
MIA PaCa-2,L-Eflornithine (monohydrochloride),5.0,12,1.0,opened,b5,1,12
MIA PaCa-2,LJI308,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,LY-2584702 (tosylate salt),5.0,3,1.0,opened,b2,1,12
MIA PaCa-2,PF-06260933,0.050000000745058,13,1.0,opened,b1,1,12
MIA PaCa-2,Paclitaxel,5.0,3,1.0,opened,b2,1,12
MIA PaCa-2,Pyridoxine (hydrochloride),5.0,14,1.0,opened,b2,1,12
MIA PaCa-2,RMC-6236,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,RMC-6236,5.0,3,1.0,opened,b2,1,12
MIA PaCa-2,Regorafenib,5.0,3,1.0,opened,b2,1,12
MIA PaCa-2,Topotecan (hydrochloride),0.5,8,1.0,opened,b2,1,12
MIA PaCa-2,Trametinib,0.050000000745058,10,1.0,opened,b2,1,12
MIA PaCa-2,Trametinib,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,Trametinib,5.0,12,1.0,opened,b1|b2,2,24
MIA PaCa-2,Trametinib (DMSO_TF solvate),0.050000000745058,7,1.0,opened,b1,1,12
MIA PaCa-2,Tucidinostat,5.0,6,1.0,opened,b1,1,12
MIA PaCa-2,ULK-101,0.5,2,1.0,opened,b2,1,12
MIA PaCa-2,Vemurafenib,5.0,3,1.0,opened,b1,1,12
MIA PaCa-2,XRK3F2,5.0,3,1.0,opened,b1,1,12
MIA PaCa-2,palbociclib,5.0,3,1.0,opened,b1|b2,2,24
RKO,AZD2858,0.050000000745058,1,1.0,opened,b5,1,12
RKO,Abiraterone acetate,5.0,12,1.0,opened,b2,1,12
RKO,Adagrasib,0.5,8,1.0,opened,b2,1,12
RKO,Amsacrine,0.5,5,1.0,opened,b5,1,12
RKO,BI-3406,0.050000000745058,1,1.0,opened,b5,1,12
RKO,BI-3406,0.5,2,1.0,opened,b5,1,12
RKO,Binimetinib,0.050000000745058,1,1.0,opened,b1,1,12
RKO,Binimetinib,0.050000000745058,10,1.0,opened,b5,1,12
RKO,Binimetinib,0.5,2,1.0,opened,b2,1,12
RKO,Binimetinib,5.0,12,1.0,opened,b2,1,12
RKO,Cloxacillin (sodium),5.0,6,1.0,opened,b1,1,12
RKO,Cobimetinib,5.0,9,1.0,opened,b1,1,12
RKO,Cysteamine (hydrochloride),5.0,6,1.0,opened,b5,1,12
RKO,Cytarabine,5.0,9,1.0,opened,b1,1,12
RKO,Elimusertib hydrochloride,0.5,2,1.0,opened,b5,1,12
RKO,Filgotinib,0.050000000745058,10,1.0,opened,b5,1,12
RKO,Flumatinib (mesylate),5.0,9,1.0,opened,b1,1,12
RKO,Fluvoxamine (maleate),0.5,5,1.0,opened,b5,1,12
RKO,Gallic acid,5.0,6,1.0,opened,b5,1,12
RKO,HI-TOPK-032,0.050000000745058,1,1.0,opened,b5,1,12
RKO,Hesperidin,0.050000000745058,7,1.0,opened,b2,1,12
RKO,Homoharringtonine,0.050000000745058,4,1.0,opened,b5,1,12
RKO,Idarubicin (hydrochloride),0.5,5,1.0,opened,b1,1,12
RKO,Idarubicin (hydrochloride),5.0,6,1.0,opened,b1|b5,2,24
RKO,Infigratinib,0.050000000745058,1,1.0,opened,b5,1,12
RKO,Mitoxantrone (dihydrochloride),5.0,6,1.0,opened,b2,1,12
RKO,NVP-BHG712,0.5,2,1.0,opened,b2,1,12
RKO,Osimertinib (mesylate),5.0,12,1.0,opened,b2,1,12
RKO,PF-06260933,0.5,2,1.0,opened,b2,1,12
RKO,Selinexor ,0.5,5,1.0,opened,b1|b2,2,24
RKO,Sivelestat (sodium tetrahydrate),5.0,9,1.0,opened,b1,1,12
RKO,Trametinib,0.5,2,1.0,opened,b2,1,12
RKO,Trametinib,5.0,12,1.0,opened,b2,1,12
RKO,Trametinib (DMSO_TF solvate),0.5,8,1.0,opened,b1,1,12
RKO,Trametinib (DMSO_TF solvate),5.0,9,1.0,opened,b1,1,12
RKO,Tucidinostat,0.5,5,1.0,opened,b1,1,12
RKO,Tucidinostat,5.0,6,1.0,opened,b1,1,12
RKO,ULK-101,0.050000000745058,1,1.0,opened,b5,1,12
SHP-77,Binimetinib,5.0,12,1.0,opened,b5,1,12
SHP-77,ETC-206,0.050000000745058,1,1.0,opened,b1,1,12
SHP-77,Idarubicin (hydrochloride),5.0,14,1.0,opened,b1,1,12
SHP-77,Larotrectinib,5.0,6,1.0,opened,b5,1,12
SHP-77,Lenalidomide (hemihydrate),0.5,5,1.0,opened,b2,1,12
SHP-77,Mitoxantrone (dihydrochloride),0.050000000745058,4,1.0,opened,b1,1,12
SHP-77,Nimesulide,5.0,13,1.0,opened,b2,1,12
SHP-77,Osimertinib (mesylate),0.050000000745058,10,1.0,opened,b2,1,12
SHP-77,Oxaprozin,0.5,11,1.0,opened,b2,1,12
SHP-77,Pimozide,0.050000000745058,10,1.0,opened,b2,1,12
SHP-77,Ponatinib,0.5,11,1.0,opened,b2,1,12
SHP-77,Rosiglitazone,5.0,9,1.0,opened,b5,1,12
SHP-77,Saquinavir,0.5,5,1.0,opened,b2,1,12
SHP-77,Sinomenine,0.5,5,1.0,opened,b2,1,12
SHP-77,Thymol,0.5,5,1.0,opened,b2,1,12
SHP-77,Trifluridine,0.5,5,1.0,opened,b5,1,12
SHP-77,vincristine,0.5,2,1.0,opened,b2,1,12
SW 900,18β-Glycyrrhetinic acid,5.0,6,1.0,opened,b5,1,12
SW 900,AZD-8055,0.050000000745058,1,1.0,opened,b2,1,12
SW 900,Aspirin,0.5,11,1.0,opened,b5,1,12
SW 900,Belzutifan,0.5,2,1.0,opened,b5,1,12
SW 900,Belzutifan,5.0,3,1.0,opened,b5,1,12
SW 900,Berbamine (dihydrochloride),5.0,13,1.0,opened,b2,1,12
SW 900,Binimetinib,0.5,2,1.0,opened,b2,1,12
SW 900,Canagliflozin,0.050000000745058,7,1.0,opened,b2,1,12
SW 900,Canagliflozin (hemihydrate),0.5,11,1.0,opened,b2,1,12
SW 900,Capmatinib,5.0,3,1.0,opened,b5,1,12
SW 900,Clobetasol propionate,0.050000000745058,10,1.0,opened,b5,1,12
SW 900,Crizotinib (hydrochloride),0.050000000745058,10,1.0,opened,b5,1,12
SW 900,Delamanid,0.050000000745058,10,1.0,opened,b5,1,12
SW 900,Dexamethasone,0.5,11,1.0,opened,b5,1,12
SW 900,Dinaciclib,0.5,8,1.0,opened,b2,1,12
SW 900,Elagolix sodium,0.5,5,1.0,opened,b2,1,12
SW 900,Elimusertib hydrochloride,0.5,2,1.0,opened,b5,1,12
SW 900,Fluvoxamine (maleate),5.0,6,1.0,opened,b5,1,12
SW 900,Harringtonine,0.5,8,1.0,opened,b5,1,12
SW 900,Idarubicin (hydrochloride),0.5,5,1.0,opened,b2,1,12
SW 900,Indacaterol (maleate),0.050000000745058,10,1.0,opened,b5,1,12
SW 900,L-Eflornithine (monohydrochloride),0.5,11,1.0,opened,b5,1,12
SW 900,Methotrexate,0.5,11,1.0,opened,b5,1,12
SW 900,Mitoxantrone (dihydrochloride),5.0,6,1.0,opened,b5,1,12
SW 900,Mozavaptan,0.050000000745058,7,1.0,opened,b5,1,12
SW 900,Omeprazole,0.050000000745058,10,1.0,opened,b5,1,12
SW 900,Osimertinib (mesylate),0.050000000745058,10,1.0,opened,b5,1,12
SW 900,Oxaprozin,0.050000000745058,10,1.0,opened,b5,1,12
SW 900,Pioglitazone,0.5,11,1.0,opened,b5,1,12
SW 900,RMC-6236,0.5,2,1.0,opened,b5,1,12
SW 900,Ropivacaine (hydrochloride monohydrate),5.0,6,1.0,opened,b5,1,12
SW 900,TAK-733,0.5,2,1.0,opened,b5,1,12
SW 900,Topotecan (hydrochloride),0.5,8,1.0,opened,b5,1,12
SW 900,Trametinib,0.5,2,1.0,opened,b5,1,12
SW 900,Tucidinostat,0.5,5,1.0,opened,b1,1,12
SW 900,Vortioxetine,0.050000000745058,10,1.0,opened,b1,1,12
SW1417,AZD-7648,0.5,2,1.0,opened,b2,1,12
SW1417,Aliskiren,5.0,6,1.0,opened,b5,1,12
SW1417,Bentamapimod,0.5,2,1.0,opened,b5,1,12
SW1417,Bimiralisib,0.5,2,1.0,opened,b2,1,12
SW1417,Binimetinib,0.050000000745058,1,1.0,opened,b5,1,12
SW1417,Binimetinib,0.5,2,1.0,opened,b5,1,12
SW1417,Binimetinib,5.0,12,1.0,opened,b5,1,12
SW1417,Diphenhydramine,0.5,8,1.0,opened,b2,1,12
SW1417,Edoxaban (tosylate monohydrate),5.0,13,1.0,opened,b2,1,12
SW1417,Elimusertib hydrochloride,0.050000000745058,1,1.0,opened,b5,1,12
